Name: 新闻综合, URL: http://61.173.144.157:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 五星体育, URL: http://139.196.151.191:7549/rtp/239.45.3.210:5140$组播源, Date: None, Delay: 198 ms, Speed: 0.13 M/s, Resolution: None
Name: 五星体育, URL: http://139.196.151.191:2051/rtp/239.45.3.210:5140$组播源, Date: None, Delay: 192 ms, Speed: 0.14 M/s, Resolution: None
Name: 五星体育, URL: http://139.196.151.191:3970/rtp/239.45.3.210:5140$组播源, Date: None, Delay: 216 ms, Speed: 0.12 M/s, Resolution: None
Name: 五星体育, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4759&tk=7d4ad8f156e3$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 五星体育, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0485&tk=97475bb89d45$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 上视外语, URL: http://139.196.151.191:2051/rtp/239.45.1.127:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 第一财经, URL: http://139.196.151.191:6456/rtp/239.45.3.211:5140$组播源, Date: None, Delay: 220 ms, Speed: 0.06 M/s, Resolution: None
Name: 第一财经, URL: http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000010000027146$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: 第一财经, URL: http://120.55.49.231:3095/rtp/233.50.200.125:5140$组播源, Date: None, Delay: 197 ms, Speed: 0.14 M/s, Resolution: None
Name: 第一财经, URL: http://livetv.wqwqwq.sbs/itv/5000000010000027146.m3u8?cdn=bestzb$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7436&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: https://fmbox.cc/公众号玉玉软件库/tv/migu.php?id=dycj$订阅源, Date: None, Delay: 299 ms, Speed: 1.19 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4490&tk=2894ccdba8fc$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://139.196.151.191:2051/rtp/239.45.3.211:5140$组播源, Date: None, Delay: 192 ms, Speed: 0.14 M/s, Resolution: None
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3156&tk=7877e7cc41c7$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6448&tk=97475bb89d45$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7479&tk=97475bb89d45$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0790&tk=7d4ad8f156e3$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4640&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 第一财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0917&tk=2aca1ad9a849$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 东方财经, URL: http://php.jdshipin.com:8880/itv6.php?cid=bestzb&id=5000000007000010003$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: 东方财经, URL: http://139.196.151.191:2051/rtp/239.45.1.119:5140$组播源, Date: None, Delay: 192 ms, Speed: 0.14 M/s, Resolution: None
Name: 东方财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4946&tk=97475bb89d45$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 东方财经, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2276&tk=7d4ad8f156e3$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 浦东频道, URL: http://139.196.151.191:2051/rtp/239.45.3.248:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 崇明频道, URL: https://pili-live-hls.wdit.com.cn/wditlive/c038f4fafbdf4f97ba74c74ad67259b931ee.m3u8$订阅源, Date: None, Delay: 39 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 嘉定频道, URL: http://139.196.151.191:2051/rtp/239.45.3.185:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 金色频道, URL: http://139.196.151.191:2051/rtp/239.45.1.118:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 健康人生, URL: http://139.196.151.191:2051/rtp/239.45.3.214:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 金鹰纪实, URL: http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 金鹰纪实, URL: http://220.249.114.102:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$湖北酒店源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: 金鹰纪实, URL: http://121.19.134.222:808/tsfile/live/1037_1.m3u8$订阅源, Date: None, Delay: 215 ms, Speed: 0.01 M/s, Resolution: 1920x1080
Name: 金鹰纪实, URL: http://220.249.114.102:9901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: 金鹰纪实, URL: http://117.27.190.42:9998/tsfile/live/23278_1.m3u8$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: 金鹰纪实, URL: http://116.128.242.83:9901/tsfile/live/1001_1.m3u8$订阅源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: 金鹰纪实, URL: http://120.238.94.10:9901/tsfile/live/1059_1.m3u8$订阅源, Date: None, Delay: 451 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: 金鹰纪实, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4465&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 金鹰纪实, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2417&tk=e503191f8e20$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: 百事通超级体育, URL: http://139.196.151.191:2051/rtp/239.45.3.139:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 百事通4K, URL: http://139.196.151.191:2051/rtp/239.45.1.42:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 百事通4K, URL: http://139.196.151.191:2051/rtp/239.45.3.107:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 百事通4K（备）, URL: http://139.196.151.191:2051/rtp/239.45.1.42:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: 百事通4K（备）, URL: http://139.196.151.191:2051/rtp/239.45.3.107:5140$上海电信组播源, Date: 2024-03-01, Delay: 192 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV1综合, URL: http://116.128.242.83:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://58.19.43.46:9901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Delay: 1202 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV1综合, URL: http://58.221.214.82:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1254 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://183.136.148.214:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 277 ms, Speed: 0.18 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://58.220.219.14:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV1综合, URL: http://116.9.204.242:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 544 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://220.170.241.204:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 279 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://116.128.242.83:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 292 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://110.7.129.116:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 232 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://117.27.190.42:9998/tsfile/live/23232_1.m3u8$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://110.7.130.51:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 231 ms, Speed: 0.05 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://110.7.130.44:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.04 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://111.160.17.2:59901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 230 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://123.130.84.106:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://59.48.75.130:3052/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 744 ms, Speed: 0.16 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://61.138.128.226:19901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 233 ms, Speed: 0.03 M/s, Resolution: None
Name: CCTV1综合, URL: https://www.freetv.top/migu/608807420.m3u8?migutoken=5b04cf0d91179ab2d3d71703f0a8bc3d32dd02f7d8fb55ee70e05c216b8a9d1a73d911fbde798459fb66d94934157c996f8306c0dd37917775f2ed73dcc22cf84b25ca500bff5c636ff48d6344$订阅源, Date: None, Delay: 524 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 212 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://www.douzhicloud.site:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 743 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://113.25.252.226:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 334 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://61.173.144.157:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 260 ms, Speed: 0.02 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://120.197.43.179:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 249 ms, Speed: 0.14 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://220.249.114.102:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://113.57.20.158:9901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://113.57.20.158:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 269 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: https://api.olelive.com/dis/live/CCTV1HD/hls.m3u8$订阅源, Date: None, Delay: 7 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://play.kankanlive.com/live/1661761962676984.m3u8$订阅源, Date: None, Delay: 239 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV1综合, URL: http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://117.144.58.42:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 1984 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://58.17.116.69:9908/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 317 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://117.27.190.42:9998/tsfile/live/23232_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 667 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://150.158.112.123/%E5%85%AC%E4%BC%97%E5%8F%B7~%E7%8E%89%E7%8E%89%E8%BD%AF%E4%BB%B6%E5%BA%93/mg.php?id=cctv1$订阅源, Date: None, Delay: 222 ms, Speed: 1.31 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://43.248.128.135:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 270 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://124.116.183.146:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 619 ms, Speed: 0.16 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://112.123.206.32:808/hls/1/index.m3u8$订阅源, Date: None, Delay: 264 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://61.156.228.12:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 445 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://220.249.114.102:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 204 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://www.clmy.cc:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 283 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://58.220.219.14:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1001 ms, Speed: 0.00 M/s, Resolution: None
Name: CCTV1综合, URL: http://110.80.17.38:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 273 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://146.235.213.45:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 1015 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://146.235.213.45:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1015 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv$订阅源, Date: None, Delay: 273 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://113.140.86.162:8009/hls/501/index.m3u8$订阅源, Date: None, Delay: 295 ms, Speed: 0.08 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://60.12.183.46:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://202.100.46.58:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://120.238.94.10:9901/tsfile/live/1018_1.m3u8$订阅源, Date: None, Delay: 451 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://60.12.183.46:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 235 ms, Speed: 0.09 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://z.b.bkpcp.top/m.php?id=cctv1$订阅源, Date: None, Delay: 226 ms, Speed: 1.01 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://123.138.22.30:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://219.139.42.24:8001/hls/1/index.m3u8$订阅源, Date: None, Delay: 322 ms, Speed: 0.11 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://202.100.46.58:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 1493 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV1综合, URL: http://123.138.22.30:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.20 M/s, Resolution: 720x576
Name: CCTV1综合, URL: https://piccpndali.v.myalicdn.com/audio/cctv1_2.m3u8$订阅源, Date: None, Delay: 22 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://219.135.180.210:18888/hls/1/index.m3u8$订阅源, Date: None, Delay: 257 ms, Speed: 0.05 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://58.17.116.69:9908/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 317 ms, Speed: 0.09 M/s, Resolution: None
Name: CCTV1综合, URL: http://php.jdshipin.com:8880/TVOD/gsyd.php?id=9900000501$订阅源, Date: None, Delay: 265 ms, Speed: 1.38 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://nas.zyylover.homes:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 558 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://113.57.111.4:1111/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 217 ms, Speed: 1.74 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://218.3.138.25:1111/tsfile/live/1000_1.m3u8$订阅源, Date: None, Delay: 258 ms, Speed: 0.04 M/s, Resolution: None
Name: CCTV1综合, URL: http://3.itv.nctv.top:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 4973 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://3501776.xyz:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1456 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: https://tvpull.careryun.com/tv/cctv1.m3u8$订阅源, Date: None, Delay: 458 ms, Speed: 0.45 M/s, Resolution: 854x480
Name: CCTV1综合, URL: http://112.18.54.52:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 1614 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://livetv.wqwqwq.sbs/itv/6000000001000029752.m3u8?cdn=wasusyt$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://livetv.wqwqwq.sbs/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 5605 ms, Speed: 0.00 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://111.9.163.109:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1307 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://221.233.192.152:1111/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 836 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://121.33.239.242:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 1611 ms, Speed: 0.03 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://123.130.84.106:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 253 ms, Speed: 0.02 M/s, Resolution: None
Name: CCTV1综合, URL: http://221.233.192.152:1111/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 836 ms, Speed: 0.07 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://223.241.247.214:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 525 ms, Speed: 0.21 M/s, Resolution: None
Name: CCTV1综合, URL: http://61.136.172.236:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://118.122.189.74:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 285 ms, Speed: 0.15 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://101.66.199.191:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源, Date: None, Delay: 212 ms, Speed: 0.33 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://222.240.220.198:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 257 ms, Speed: 0.11 M/s, Resolution: None
Name: CCTV1综合, URL: http://61.136.172.236:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 2851 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6804&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7664&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1851&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0078&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9659&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8926&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7418&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3943&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1045&tk=b53028476470$订阅源, Date: None, Delay: 234 ms, Speed: 1.11 M/s, Resolution: 1280x720
Name: CCTV1综合, URL: http://113.220.235.79:9999/tsfile/live/0017_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Delay: 275 ms, Speed: 0.03 M/s, Resolution: 720x576
Name: CCTV1综合, URL: http://222.169.85.8:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Delay: 786 ms, Speed: 0.37 M/s, Resolution: 1920x1080
Name: CCTV1综合, URL: http://home.wwang.pw:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
Name: CCTV1综合, URL: http://home.wwang.pw:35455/itv/1000000005000265001.m3u8?cdn=ystenlive$订阅源, Date: None, Delay: 459 ms, Speed: 0.01 M/s, Resolution: None
